"N","alpha","beta","gamma"
1.494911259580683,0.6457405811975435,1.4532283636927605,2.151866079621812
3.667578529935983,1.0761751034572904,1.8573172848023125,2.1031166649061026
4.308466091500467,1.1418033242483732,1.9801543735845313,2.07671043872588
1.853335683789156,0.7678418214986773,1.4700551342492887,2.168819515664998
3.8427865303517628,1.1511660396365486,1.6538911483478802,2.1866007591109597
3.054470355919897,1.0022691607032315,1.7420736661536897,2.132716822729217
3.0522614800471626,1.001698464898695,1.7871055624645118,2.1022839709277537
4.114659197817317,1.1403697245746292,1.874480686172091,2.1070578519403536
3.9893091106667886,1.1515768680228757,1.840329484459999,2.1115629729724477
2.0221125718470274,0.8130722272314503,1.5156634612474014,2.169142837200083
3.3520193763632076,1.0680413287556842,1.7609722450628058,2.1146233642694288
1.4255963541057917,0.6497744229802286,1.4277770101597902,2.142683133806485
2.8950237726121464,0.9754984399511026,1.7584967867783194,2.110902254608471
1.3394036007049959,0.602476432585281,1.317880932654088,2.2094516496588303
2.6554761419419073,0.9109243581451126,1.702386000728206,2.125753387050273
3.966507443242494,1.1194933990998435,1.8770840194051734,2.094660655020364
3.3999920109134174,1.0354591947625447,1.7923910929767408,2.1291276785031306
2.671242553028029,0.960006315899375,1.6693704156666456,2.1336208515124886
1.5547257219854704,0.6705740275808366,1.4045909282129552,2.17587801416413
1.9987167562257857,0.8056578999678166,1.5086488842495889,2.1609975270430044
2.2171777066245473,0.8693854707060569,1.599473361039066,2.1270160959731985
2.1879985457566713,0.8578995708644138,1.5432512237619653,2.151533652427549
2.561983498772482,0.9226963532853307,1.6167326198474723,2.148376306367055
3.9100560600900023,1.1300628768823413,1.8950146902885345,2.0832492812183414
6.186553806379352,1.345178883299115,2.10075573277626,2.0773291024888363
2.254840171592563,0.8526996830905115,1.561207053320627,2.1508098693350832
3.726527083901559,1.1110278427735514,1.8507295605295702,2.097075751271959
1.6350743522673683,0.6792283603075301,1.521018073465035,2.140613747882081
3.2464100594499152,1.0056114645276402,1.8277061304511812,2.0942331553466658
3.6731701908765513,1.0835471868781688,1.8830764881470525,2.0873234361236612
3.4818740976440203,1.0689851640625667,1.8431982362520016,2.097570122741017
4.126507640082855,1.1265363054933515,1.9520850681280897,2.0749835454054057
2.852962241053348,0.9583790956514315,1.7441517760768792,2.1075521109702486
1.630191164457465,0.6972070612137088,1.4805820825876141,2.1444064732878347
3.6906010743507234,1.099046359159981,1.8395403237112573,2.096133409816838
3.356901683586974,1.020382714356934,1.8638476929193288,2.0901831197488474
6.513042204567508,1.3679909410312008,2.1583970055778017,2.063111620469337
2.2694770018288266,0.8498760751373573,1.6007940375050627,2.137027950659517
3.0599830520450446,1.0037698006778768,1.7296175211991074,2.125531455880605
4.797246453945161,1.2065716236094133,2.0090794063450184,2.0762462036257596
4.749031180719232,1.1697029774915222,2.0597241702942464,2.079076349532646
2.152302733091044,0.863831499973942,1.5029097554768103,2.1627664184951505
3.081073219395364,1.0105145200537327,1.7358399104148239,2.1281964306053918
3.5870286116795884,1.0510949323760939,1.9091826978855047,2.080914585229364
4.000409110400532,1.1694209943845622,1.7803863626410683,2.1358081697154443
3.768970535182627,1.0819655930018872,1.9377833091742036,2.0867326782279974
1.9089290865615471,0.7720428472419478,1.5411121147176101,2.141049212582748
3.26602160525709,1.036358325917331,1.7699965373524547,2.1166211813469524
1.5784339162875767,0.6695828455709699,1.4544541377206797,2.1502495693203283
2.668471099147499,0.928770966171527,1.746478979547967,2.092100835050358
4.18537545102042,1.1351114203818682,1.9400769117663816,2.083675464289905
4.750576356579863,1.1489149023864424,2.0779369813422037,2.0656948475419776
2.129688097635425,0.8058438003866961,1.6571492171397084,2.112926742898422
2.8092460412383353,0.9908014680107371,1.65170290981431,2.141671402002371
2.7416620728554424,0.943942609229514,1.6966179128729215,2.1275131819504876
3.5593778484584173,1.0742790867154628,1.8524300043929687,2.0990905484704108
2.066167765434266,0.813393904169512,1.5158440705505303,2.1676488146364794
4.213173601903811,1.1797585590004618,1.88099322665718,2.0951798818615606
2.5341419576633117,0.9261340181243586,1.5985728946377908,2.168482299168746
2.124921437355117,0.8484050545867081,1.5471972443052877,2.138574364331105
3.1631516320593946,1.0055266052149476,1.7786317603743544,2.11139589055482
4.2718235149823025,1.19284799945865,1.9024361272446302,2.0870469431719716
5.875114325502615,1.2971540574666793,2.0993641458458345,2.0705919632517498
3.2825295031805233,1.03944580859646,1.767085597471024,2.1282763074539752
5.005161007601615,1.2332093715991315,2.0433067594452448,2.069783195346999
2.0492989041778844,0.8528014571023006,1.4506238256580888,2.176888085363348
3.8577153990961706,1.0884524079285804,1.89496857546928,2.08951517771927
3.5998681507813974,1.0734111516117981,1.8967711027458662,2.080667760549879
2.7864578913475024,0.9186196487225793,1.8000995815473657,2.1035258680257454
4.129921054816668,1.1286241604138545,1.9516490729431206,2.0807418343811066
2.7349851723466085,0.981549881789513,1.5820852801539003,2.155073993748076
3.5951101353167854,1.0977152583957102,1.8047514607958308,2.1109379013795375
4.8206915908721255,1.1902919856071261,2.061580465910112,2.0756638522220645
3.7942261493659886,1.082283926965988,1.9487842492351044,2.0857332904748476
2.8818142779793634,0.9871857744917542,1.6985736714900506,2.1310035551391855
2.7401230381167125,0.9563882957277665,1.6955995285282714,2.1200312038571845
3.2022658217889153,1.0023002256681974,1.863809700973556,2.084052990059125
3.05175828311621,0.9861804202918196,1.8077692616574041,2.092214678586265
2.0434490640605927,0.8554177212993723,1.4475282339463675,2.1769347626488997
4.168778966248087,1.1275945745952656,2.0296508957661894,2.053623041753583
3.0780454022040837,1.0525037164573499,1.6612217818827488,2.13900803056756
3.360449726387137,1.0267328033777865,1.8714917955847283,2.090078905629372
1.7319379853011463,0.7465865871377165,1.4390844408353483,2.172350811915433
2.6236021448080913,0.9315391892755717,1.7277266304951218,2.110020932595697
5.833579650191152,1.297857995751,2.1195511343140914,2.0657190643019314
4.15232244163636,1.151555124096399,1.9245696031189377,2.07911931412426
3.315039571614459,1.031845674398957,1.8201279529560337,2.0991345441736127
7.564903618806438,1.4368854129533555,2.228629641626515,2.054423479656154
7.334138512267576,1.4239471545567748,2.1059340405263556,2.0925371249850526
2.1227524124560895,0.8061526877141394,1.6023495596661161,2.135576534029686
3.844429780054242,1.0737988286157922,1.9810203709487604,2.070241531114627
1.538355973200685,0.6912340133473863,1.4246352567637943,2.1491554138073554
3.2691866736179325,1.0361807208840301,1.7385140782965003,2.133831900244785
1.2303220760381608,0.5672460926556223,1.326104570239306,2.1749833263544787
2.8836993700195848,0.9541865363157944,1.7770871575926086,2.1082367680102427
5.165151430118093,1.2473897259307791,1.9906367348813259,2.083638183477707
3.3679613138841544,1.0371296718969196,1.8077831429754474,2.1097801774114573
1.8668715149832198,0.8071077017598198,1.4217655987178721,2.1780340449937565
2.2114703801499793,0.8574927563219396,1.61513404474269,2.1308380142387198
2.589254090308297,0.9323056785675184,1.6056876347707647,2.1542689081604727
1.5470253315077724,0.6542484235206868,1.4558937692494238,2.1552385204626687
3.0960091100438905,1.0274914810264568,1.7060987429508332,2.131779272222698
2.686144143258745,0.9526621015938649,1.7061489888603403,2.127933001513868
2.6071800879498315,0.9393524910589476,1.7076503022499736,2.1163170763013253
2.6894704935147282,0.9183949432633386,1.7774055198350411,2.089162688167755
2.5541786113919067,0.920820545809308,1.628510962703524,2.1460520600886457
3.372857109311947,1.070903356376456,1.7928585407406223,2.1121598915528406
3.552190174069396,1.084525343811184,1.8077755304459746,2.1044002263254327
3.5067454067681973,1.077616210195917,1.8506559449000493,2.095265514836657
3.041318462041677,1.0305278976017223,1.6917354727598812,2.1364865941944036
4.100517143279077,1.1337386739937734,1.8999197805428236,2.106647731338133
1.3819899724778146,0.6307604409786753,1.3201742880872454,2.1974537409052504
4.44669565349381,1.1710429240509463,2.005173575850501,2.073301719072143
2.5254976875592874,0.8990668308764513,1.6977206294199731,2.1200783503863905
4.71727074836536,1.197337969048045,1.9896900701643336,2.08659263651731
7.248451790973026,1.3912850248460673,2.2000953071570866,2.0664818885071057
1.8030695811376125,0.7692314627650231,1.4720880819216402,2.1668178487499725
1.700671612503419,0.7369662347329803,1.5022414014306984,2.131079646907242
2.1839862185800154,0.8439653643312545,1.625114218193618,2.124153326213118
2.2065030409546478,0.8220076252336941,1.6617405672245809,2.1173193476114696
2.4360055474267,0.8915488031682155,1.6198641055245468,2.1380500894204797
3.242634872788022,1.0079584494872698,1.8295736059418084,2.0961719699624886
5.796940886372784,1.2458533714731705,2.2217845937930396,2.0434208969959498
2.491557934017318,0.9390771461356207,1.5530454660222526,2.162946106010482
6.58387578290032,1.3332440130998429,2.293268641458163,2.0307561035161648
2.5039731454347556,0.9127786308667913,1.647324929643681,2.1215302444083557
3.6522152272522552,1.0834513342394052,1.8495636853950668,2.0996367459452316
3.5263857899836486,1.0445214717448783,1.9049326286646884,2.088269774786251
1.6889956134608448,0.7691332315679419,1.3745605574983337,2.186870200566508
3.8470446784078076,1.1044565330082063,1.8777067766012687,2.0961687643966833
3.1069191220538808,1.0017819681267017,1.7439601238383677,2.1304934022152286
1.4359952981290582,0.640904674324925,1.3632469291778564,2.1809342965985388
2.486785344623041,0.8946059229434263,1.7181521762659027,2.1051888541548403
2.8740026176032645,1.0171572366532804,1.6635038255538708,2.130139968428799
3.6125198024952434,1.0854614916219996,1.8531617316424795,2.0914453989730655
2.9653004448837708,0.981009296362486,1.7387062591582776,2.120618666124717
2.8635898431132443,0.9968906657876845,1.6728110429143432,2.1421103366773226
3.3656300378906088,1.0130994097436852,1.9509603824363977,2.06532075976021
3.2914977579056974,1.0642296177400374,1.736277326385985,2.127554092356612
3.0521038172085238,1.0211062644676339,1.7176317874623832,2.140368539518042
4.1614303601079285,1.1150022740953869,2.006423258283555,2.064875799625439
2.257933549272389,0.8941526315905138,1.5596495303149096,2.1423369979663507
2.6999729250963305,0.9598909133277361,1.636287293760774,2.146723221637473
3.2089564672782487,1.0437841014205524,1.7305427525569825,2.124859747094985
2.562972311647213,0.9150866070283373,1.6271014665014873,2.158826122131917
2.0826829294194953,0.8397951423800009,1.5562075320849593,2.150279839585443
3.968620793834563,1.1596768672325586,1.880087859806865,2.090896237479845
2.296886652254279,0.8882291498862679,1.5691552297892088,2.154946014152901
2.091258489265624,0.8213654607725067,1.5702083831978515,2.1440870323101384
3.4179139536561327,1.0334082321452502,1.8319176334440797,2.1106066883470955
3.550987170574682,1.076979970154091,1.8902575005095934,2.0824493771929053
1.5842439583423418,0.6906513291764191,1.442247317685987,2.1621038245117945
3.149866754630303,0.9995808581400484,1.8311405122813846,2.098301933716988
4.759694597105512,1.1931393489394049,1.9974776797274745,2.077973465557068
3.4142611071547027,1.0473333252464623,1.8287886052182656,2.104375297859256
1.7568951644962891,0.7557129883229625,1.4473761020742537,2.1697615539760107
2.4549352730473264,0.9395199678289676,1.5092283377122904,2.179237120733272
3.7391236308283755,1.1055531201455486,1.8054185852944802,2.118837559201521
1.645589878940172,0.7087168317371798,1.4922508335333624,2.139940632263669
2.834071453217131,0.9411596121709939,1.7881447084068023,2.0964030321098495
1.5506151136457333,0.6711533195052555,1.4226901780055592,2.173042935031652
2.413603719706293,0.8972865857354856,1.6238585714176914,2.1313752761443183
1.7772312316178458,0.7258474258635991,1.5168273737629736,2.153354213991674
2.7041218324111007,0.9772752465915079,1.5908994598967408,2.163526676324859
5.351896837898128,1.269226569250984,2.0659789251597,2.068140222515426
2.8662408592114015,0.9893919551696372,1.680243189847776,2.1350670220207464
3.2401933848867768,1.0241655029078665,1.7647033369261178,2.1286037782480234
1.3224589106144644,0.5838040400779609,1.3757200976586104,2.183715299666784
1.2083779887958794,0.5867415164072306,1.2534169441546008,2.197453738396646
2.1743126301699336,0.856578172346539,1.5849220532156838,2.139788966896191
2.473713343406481,0.8636579180856694,1.757351248266116,2.104794765316152
3.4687974596743207,1.051766548659956,1.885350833759239,2.0774109160159524
2.466913385438465,0.895985249024533,1.6361089729875982,2.139899329652076
2.074027314267006,0.8591573770892635,1.46903587793657,2.1785551969070296
2.0373319764758357,0.7709904046275854,1.6061429851268458,2.1270261066643497
2.659139632364569,0.92793087336988,1.7147991136875307,2.1033897777862305
6.45042303785315,1.3437119719894706,2.1714612242151374,2.058219373841217
3.5642552324878785,1.0612219713545963,1.831168370186776,2.1129012028919325
3.199020772561824,1.0162328783149355,1.799631649698858,2.1021430843524076
2.75408640065148,0.9828276218448169,1.6294488831214615,2.1465175157165497
5.272639808155635,1.2544716820070316,2.056615136219833,2.079509097856981
3.754227620434392,1.0835959870754452,1.8832542707878168,2.100226749513215
3.12592299889287,1.0186567867293943,1.7389860180039367,2.1306890908911407
2.57809147524201,0.9205722120018491,1.6705040939550122,2.1356827597993355
2.040815544296588,0.81971146762274,1.528829953399978,2.1462390881389424
1.8647543733531677,0.7869554072125842,1.4767069960569281,2.1643141600505573
4.485767174219162,1.2251952557947539,1.8461792777516632,2.118446431453813
2.6553204768978396,0.9473344616272964,1.660419898845222,2.1455736635710023
1.6221566398706542,0.7348537236676388,1.3482276883263735,2.1918734122267574
4.621717674402474,1.1914577597100402,1.9702266444048946,2.0883817694161246
3.377874690613453,1.0374303259795967,1.857248757396659,2.0945212951534735
2.37752159995313,0.8700011992183745,1.6460199373387288,2.125278301839979
4.023336877836077,1.1299640267840494,1.9060846779087655,2.0896440132979137
5.652829443001911,1.2747535666280156,2.1204612748756833,2.0619099291332654
4.436235282379129,1.1970947037026787,1.8898089279558026,2.1013619614810786
2.3371661577243277,0.8633331534886741,1.6841277850083645,2.11581535634095
3.169816259852383,1.014701916738748,1.7798917118707547,2.1133920549309533
4.529887424450894,1.2065016219049245,1.9304603923906456,2.09921989540396
4.337939276774337,1.1731087627779726,1.8575205689055019,2.11864280779125
2.500277419453002,0.9068041046412496,1.6111750101443956,2.1584808049940682
2.177709514912786,0.860450930697452,1.534617211734355,2.156914523879215
3.637586141973914,1.092209812307901,1.8256970077886558,2.1196739278492664
3.192669762828334,1.0200619094812555,1.7965857483373249,2.112310163195135
1.5976833567639181,0.7176468761725182,1.4207015559244365,2.155156710898602
2.274964155577742,0.868226072217151,1.610134011055991,2.1338220899127287
3.416310777113997,1.0459331109937589,1.8252126558716468,2.100322347967788
3.1764890543437634,1.0181340723887202,1.7597969471619248,2.1081069007709785
2.808293338273912,0.9596257456216133,1.7002886207941879,2.1318021624977814
1.9794003374476279,0.8003939548873391,1.5521347171332298,2.124732924747499
5.386029666542877,1.2307032557454642,2.174494450132887,2.04268171842143
3.8230451114686645,1.0955733662230283,1.8829079599268344,2.1013231982454927
2.874363905578157,0.9818936907022869,1.7000524867871578,2.1296145192793334
3.1798300498778747,1.0295609826805012,1.8072441262768082,2.0988516505645554
2.139712375868026,0.8568171247250294,1.5122679523081084,2.157921043762074
3.0891842388274693,1.0237929471913545,1.7373392713736393,2.1243298565176225
1.5690761542232083,0.6919605614709606,1.4140665725683996,2.1651688763873156
1.8870069197453758,0.784606154589975,1.4844743084759082,2.167108339322001
2.4318603140630586,0.8999566910955217,1.6645934824405952,2.1166717025143473
5.603496831121839,1.2795917711303082,2.080692371431615,2.0785240830605263
3.437708058913468,1.057619441761686,1.828940744562429,2.098860088985872
4.468657672454962,1.1578019187866415,2.072297513300458,2.0532014867149337
3.0232306499544643,1.000727793708129,1.7265702854748572,2.1312458520149145
2.944877684971487,0.9877670247993545,1.7538451620327706,2.113942930297631
3.4317279408831625,1.0381171275131391,1.927959221948149,2.069461681410393
5.037344870229025,1.2530972215153033,1.9678751857015413,2.096786478737141
1.798275309641714,0.7750452012480467,1.4241811603258467,2.180776968950364
3.9347100600328493,1.1378639055924362,1.8935737126017667,2.0943575660608955
3.8997351603167396,1.119525994438908,1.8651950477731105,2.101960743720237
3.30211573350936,1.029549454183697,1.8037947545341042,2.10187143584622
1.7665478466390307,0.7661177472501727,1.4307313738832057,2.180397981837688
3.6453754672556755,1.119440378435014,1.735934366116649,2.1358078181831286
2.4240490606722527,0.9084020847352743,1.5969140121363665,2.1413486358054548
2.385364506172218,0.869213987467861,1.6717568685125732,2.122355752796144
1.8912420024705396,0.7461230240162295,1.589548441914596,2.138461341016474
2.9143921785495546,0.986919813379199,1.7144842787544254,2.1133596749166657
3.3613970645027025,1.060893874431821,1.7660831033844002,2.1232364533075216
1.652389055229097,0.7113897802020241,1.515970949247534,2.132198224024839
2.975055568447005,0.9592499348351502,1.8122125912492526,2.0986919108896895
6.5778193817056465,31.036003403537574,1.0530504508258316,3.5646647895756183
2.5498712933535854,0.9131953144823278,1.6810350044226041,2.1151806476283204
2.1641526078122304,0.8392075047213617,1.5869463791561558,2.1340709476225874
2.9856445258727393,0.9980677992555496,1.7638968699320305,2.1127762242732833
3.1737535228309506,1.0216051735803058,1.725541661165556,2.1370621530495835
3.8966786368330095,1.1197897702927881,1.8561063811868972,2.106642184318366
4.245258714926465,1.150914543866429,1.9201136196475983,2.1056300829392702
2.888891512066127,0.9718111555052307,1.7210562340795665,2.121723145323507
1.798636568049217,0.7341327508237042,1.540057811334711,2.1450816571431326
2.3860598818464607,0.8610539103766031,1.7226929090655057,2.1035049469586893
5.036157809822859,1.2215836310179482,2.0904849435255946,2.055167563704378
2.454630032307666,0.910392977845013,1.5845658136838947,2.1549674248338095
2.842484794293262,0.9583337635108106,1.7352660791494614,2.115696193452677
2.465200383508249,0.9022924151869326,1.678004597943821,2.1182119294356054
3.237186045362307,1.0654653600213,1.666302055507318,2.1606932467983135
2.524390200641806,0.889773209281836,1.674918406851818,2.13733712794358
1.6206556087123738,0.6931795153375881,1.514504260144157,2.1288497422858574
1.9100334926154168,0.7925933312851827,1.4879585180000412,2.1700760266420303
3.000101589922306,1.0365210330167445,1.6242012791581466,2.160885345252144
3.1010885646218083,1.001575303638253,1.7378190174585346,2.127624326430793
3.0670688342451453,0.9913262734375249,1.756718648911761,2.1182067652023404
2.629633799615703,0.9485736621733166,1.6002793994222069,2.1505595475525046
2.3190696867072127,0.8976523555665481,1.5041892843537505,2.171334467968125
1.8211482801343224,0.8007275588988634,1.3990786556201777,2.1861259438897
2.3149590764698593,0.8572207392460907,1.6698764062156313,2.107228600598348
1.9720612650053522,0.8032362393274978,1.5331445212022161,2.1509917276048043
2.236865768936931,0.8761588735111716,1.574074075596249,2.1401721723981244
4.590855866688706,1.20135955896544,1.9340785962088167,2.0888409902652723
0.649810363870227,0.3198635528723013,0.9242169437544746,2.2791689267715216
3.4283080266452286,1.0676855584014504,1.8171445903759547,2.110206460706605
1.1295869392802478,0.5552637263431129,1.2402353086026632,2.1931612823536457
8.391776563388877,1.462090108295519,2.3252799412676,2.035370915190486
2.01044862988949,0.8364470530680169,1.4758595974482156,2.1599295143754214
2.234391761921409,0.8675691170009656,1.6133658543939147,2.1298024289977806
1.367682148427316,0.6397131930587879,1.2681630920317413,2.211022794790779
3.3902783304783584,1.0222284109714925,1.8937993903581567,2.078274336472322
2.0141376847390293,0.803696378508381,1.486187770670481,2.178406945358122
3.232046514902119,1.052636781180028,1.7278540078108255,2.1284235949861823
3.345338525399754,1.0336756439595272,1.8595497019648828,2.092959519940891
2.3456260075391557,0.8842428616380926,1.6018406028095107,2.13800882308011
2.815196674561403,0.9347735962853795,1.8250902325675824,2.092787690590369
3.3638517043681118,1.0585765629913968,1.7799188199173832,2.106884240616345
2.12197681161694,0.8407081776305135,1.5993427761424899,2.120097703471857
4.071359155386608,1.1231260671920198,1.9055012442536559,2.103119385243521
1.3156815491822758,0.6240485724224796,1.3051208384241944,2.1942335857207924
0.9547634961580382,0.5037903552326103,1.0725934366277698,2.2507239606467144
1.306376999049381,0.6048303730883101,1.3161978286415792,2.197453740905252
4.221019046953642,1.1535052346867498,1.9543894900526773,2.0873453128093953
3.1356957374750327,1.0149027423172976,1.7403811030931218,2.115980791901379
2.2591913045420418,0.8637824147999336,1.654175038283996,2.10355372899631
3.201138457588343,1.0580938770436967,1.6948335362826836,2.134162598013083
3.428702523268881,1.0607915536502959,1.7796401847135026,2.1341254744217153
5.270289187026168,1.2118838674278027,2.1725323117038053,2.043320198092473
7.0353052723362035,1.3655516255841378,2.268055962410541,2.0436155773253852
1.5705402305748688,0.6883371398354442,1.409275026986197,2.170927355972998
2.6540896246457777,0.9318732203743401,1.6660181492751576,2.1333713110835073
4.031134501902745,1.1259682101462996,1.9686343424361354,2.0782935963960436
2.068430303748502,0.8246529040199498,1.565656678241699,2.135621553477797
3.4057317634576445,1.038662945165236,1.8589945421248308,2.107701956440194
2.110625294469599,0.8230181886143322,1.5988832630925234,2.1318483130451855
2.45478553935439,0.9101351121650945,1.6523616916073505,2.121939259382315
2.1803792747523523,0.8778998476474157,1.5519920271392862,2.14970626568107
1.6555572244684977,0.7366782590195685,1.403547143851648,2.1789155357136476
1.4868146053826758,0.6897946494805224,1.329599044084599,2.197453740905251
2.5926268965344987,0.9041575860517644,1.7022830767138226,2.1224510058870902
1.1511717829633072,0.5489121384449888,1.2727440067692146,2.181028314983652
4.370009120655675,1.193594152466983,1.928845518986414,2.0835883050159656
2.8674435759658703,0.9596264943066264,1.755738356732415,2.1108198327904475
2.8867506928930355,0.9473246897626384,1.827702192855626,2.0833991961297573
5.02832201659567,1.2640870462592155,1.9455035676435648,2.105004766415779
2.855002568108019,0.9978381259020901,1.6396618779383842,2.1399754649139964
2.7174630338423333,0.9675869512715156,1.6856863815531589,2.124965986259616
3.3403605048702154,1.05532542921745,1.7983093862469077,2.0964655606260365
3.7041020814984793,1.07986705160838,1.8832423234937237,2.096875918890063
2.76003404318091,0.9347850525870723,1.7785208742792002,2.1112549302954133
3.0472319133137167,0.9717133935372199,1.8261121378364593,2.0969305063220123
3.299537407414672,1.0431210760965526,1.8320566526603466,2.087394867409142
1.739584278222952,0.7040168250987268,1.5429819418082944,2.1359166842372552
4.259770958275967,1.1957791963412836,1.8909289876329805,2.0982803135624466
2.237339973382939,0.8784618676257056,1.5501496885705914,2.1499882434380444
1.4210970016065605,0.6388625961211805,1.3966194435108046,2.1682168597144877
0.9747408216400445,0.46603981135971817,1.230400112395895,2.195798460267845
3.521957951388105,1.1092097784578199,1.7498689469541109,2.1183789336684806
2.8473282460294924,0.9772197699604414,1.695159478375237,2.121920748833983
3.357259535420091,1.011101429932647,1.8864925004298798,2.0916948895381418
3.0353428169258208,1.0290684177682428,1.647390308568052,2.1551429157019415
2.2681463910129365,0.8764002940207708,1.592548354812609,2.1342031300378057
2.745697751309925,0.9588904358616451,1.6817116573671698,2.1288194622478205
6.9750189656024615,1.3563472570618496,2.245066282913501,2.054925904407085
2.131787812134089,0.8525709593175806,1.5848849976554804,2.1347651311876845
4.7756703747054905,1.2471732545297014,1.9238858103836707,2.101138925477678
8.420054717961577,1.4766046319075656,2.3677991313976596,2.024496948767129
1.3303965177390666,0.6225061116093007,1.3184119897159818,2.1779357494544143
3.0289209557389105,0.9776364151665733,1.7977144612652207,2.107428961219072
1.556060906645961,0.6635240048546097,1.4582641532646843,2.1540465373567286
2.6570525771285376,0.9041663182660782,1.7232011234626472,2.122473411627168
5.307744881989577,1.264692283114276,2.0190426507542223,2.0888015970481266
5.354594904329593,1.2740205349426839,2.0530152003384643,2.0815377425861143
2.1679702311648668,0.8101816184681916,1.6840163427509636,2.1101799813300595
3.2402118305776826,0.995608741335755,1.8533499940290006,2.1011191571810945
1.871892281388574,0.80199207200564,1.4591803769021134,2.17672946255602
3.083753703129592,1.0011447789526708,1.7713838778420776,2.115397189781266
3.2318356494503533,1.0175275890987117,1.8118825848103115,2.103151323185897
2.6551908195053824,0.90906810467042,1.7843952171109816,2.0991359261366322
4.8521293005107795,1.1761045484683326,2.086376030399036,2.0653464611200594
3.50923986155634,1.0539198111002672,1.870749635143588,2.085782735248252
1.4951693101801,0.6852472275751939,1.3234146456638767,2.191279400826329
2.8654124671718573,0.9705409513141585,1.6958369658157062,2.135364936528832
4.008235544845339,1.1348869559765533,1.870882587482159,2.1044121119589807
1.4645514027308768,0.6351559176195022,1.441254214613548,2.1599293451455552
4.7618444486807325,1.2586996559304178,1.8644218500792156,2.124127782454241
4.472214576467451,1.1692050474181106,1.9795151833534597,2.0745921765718163
3.116322042625995,1.0134285937562881,1.7557524189308795,2.1187692823945055
2.1645625650403866,0.8494601435129566,1.5186033624188986,2.1683547453786196
1.4133213867875984,0.6678324752688568,1.3204169969696795,2.191713810239621
2.43611147117451,0.9362072325252428,1.5809451199297697,2.1352307500725574
9.585653150734638,1.5510491404579394,2.3312764827858814,2.0443911748857837
3.4885975289627,1.07054268022996,1.8394402548168745,2.105737330086319
1.8375448279125415,0.7777798787148746,1.4806585873678906,2.157604760145971
1.9507327213742998,0.7851819116954353,1.5608264458438141,2.134413766521403
1.223324249705139,0.5773300096836259,1.2923905139006728,2.1931158206515398
2.0143849698858642,0.8024539269037095,1.5411602387319612,2.1497723364274486
2.3284477668633827,0.9111523640563524,1.566870065141534,2.145749679068448
5.507027940851394,1.2577565824155426,2.097203045260702,2.075131154530658
2.455443967194604,0.8891641495543074,1.6817307055765711,2.1147239496542416
2.825753340449171,0.9734158298906701,1.6581259550487453,2.1324702099125665
2.9140065576826713,0.9897836754877878,1.7079103413101349,2.1266074490646756
5.995098478487364,1.3359171055616865,2.0733806999917648,2.078556973439017
2.4897804430331427,0.9014922322743621,1.707383444239541,2.1117320288600796
2.9193290990465894,1.0062249568487598,1.6917507849137332,2.1362093599871295
5.807271944024683,1.2868230906379905,2.102359316715097,2.0707374046122005
2.6653491525766,0.92926786912414,1.7265275407282197,2.118635126104522
3.194391316181586,1.0392222147276773,1.7556762139200477,2.1142686393608767
10.582597266594812,1.5743079085853489,2.4482256729538814,2.041161618002451
2.9851799366136578,0.9757351520035945,1.800208834945556,2.0966864732816015
0.9045269048406952,0.4604614938049791,1.077193326504415,2.2541517327421614
5.354983578966022,1.254775697980931,2.141579971996533,2.0405677265149027
5.246704636946627,1.245158667956772,2.0587698401449157,2.07518582902597
2.153559353434749,0.8174795385654494,1.6436907046783271,2.1232876728523293
2.6092203361653175,0.914917538490786,1.7488077039705237,2.113573476878215
4.011763642416935,1.1300258273270964,1.8995649805526953,2.088892782664729
2.689610814791587,0.9256647476063785,1.7127706305733177,2.1195113778540526
4.310265189955105,1.2064342103582897,1.8279071512828515,2.121542408362007
2.5616569217688614,0.9158640161695241,1.6890929696621884,2.112812221228559
2.533834736438428,0.9096495591078281,1.6668530367044914,2.12727496392818
2.0150049547255433,0.8005087194441187,1.5095668313551642,2.170530728456055
3.7951499709205456,1.1173357429416038,1.8261968242750068,2.1187118802661806
5.626920433019347,1.3101259403650014,2.0485036333806286,2.0842633478871826
2.06416615919365,0.8321140959209704,1.4993651458085147,2.1751786120977914
1.5850444977690157,0.7192747144451055,1.3612417161012003,2.197453740905251
3.644504987787861,1.0874974803348834,1.8723136893073948,2.0923380577782615
3.8051605605949614,1.0925659365341214,1.9337124893075641,2.091573809911563
4.286650736729818,1.166560232261417,1.9320057555480046,2.0915231705585775
5.336323560199926,1.233752757143411,2.1679745679367897,2.0478099808492196
2.184998775912228,0.8613205512169719,1.5638476445195524,2.1451206402872
3.6518420289907256,1.115812987087148,1.7487536913374153,2.129926427217245
2.2558025100058927,0.85738869895645,1.635087719131196,2.131606833883846
2.9897824940339843,0.9796091674296782,1.843087733887192,2.086289613197424
2.700030643459049,0.9622862631399032,1.6702581872898559,2.133616701891716
4.558961372814307,1.1745792876687107,1.9189163329321606,2.1162324802770027
4.871664397967056,1.2222522186357727,1.9897436990018875,2.0831517076651376
2.0477297764090316,0.8238857318984832,1.568440866464894,2.1290540078926776
3.3670870838779408,1.063492552982815,1.7420820831599277,2.124646953140474
2.500289964501534,0.9285428055990639,1.5670804158735925,2.163532925907953
2.5229402454553513,0.9072889115601772,1.6590659009659177,2.1296438188868145
